Problem,Algorithm,Mean fitness,Std fitness,Best fitness,Worst fitness
Sphere,FA,153.8555395461208,12.918855108860102,127.79772196135436,179.57956045884944
Sphere,PSO,100.6253934091805,15.921081151734631,72.1898915983569,142.70463217759016
Sphere,GWO,5.613409200827771e-20,6.594987330578127e-20,4.209637251619544e-21,3.085206653083273e-19
Rastrigin,FA,354.9555431649673,16.706639512241736,302.6034936532524,371.7948985783737
Rastrigin,PSO,355.9470989763958,25.96959385650758,302.50491456590345,411.79406296985445
Rastrigin,GWO,0.32626366892567,1.7569836277447848,0.0,9.787910067768394
Rosenbrock,FA,146709301.13183823,18609836.37689851,103055418.80260189,191890291.75757676
Rosenbrock,PSO,94982940.132253,28093157.80295633,47981489.46794852,175039850.84035677
Rosenbrock,GWO,26.842997905212034,0.7746690334870734,25.183311980901173,27.995092702290254
