Problem,Algorithm,Mean fitness,Std fitness,Best fitness,Worst fitness
Sphere,FA,1.3634677535684134,0.6289975263641787,0.26480458521692896,2.782686431501269
Sphere,PSO,0.6154640890458821,0.4306641124646694,0.10190433561139328,2.092844257809431
Sphere,GWO,2.0501229177198712e-63,1.0876324974264854e-62,6.299807586084823e-72,6.0619964873395285e-62
Rastrigin,FA,6.361828351847991,2.0442810319162104,2.7459546913778468,12.322780632799486
Rastrigin,PSO,14.081911185444305,3.0364098011835194,7.122810577131183,19.81010727200926
Rastrigin,GWO,0.0,0.0,0.0,0.0
Rosenbrock,FA,13843.623475335899,9051.46189067743,2458.4070095772395,37302.49618979615
Rosenbrock,PSO,8140.402678523193,11922.021055948475,831.2252991516041,69176.43602355593
Rosenbrock,GWO,1.2384296653281244,0.5582974363559138,7.776470175923858e-05,2.213136815085912
